symbol,open,high,low,close,volume
aaa,14.5,15.5,14.4,15.5,191100
abt,39.0,39.0,39.0,39.0,1030
acb,20.3,20.9,20.3,20.9,462700
acc,23.0,23.0,22.7,22.7,2200
acl,23.0,23.0,23.0,23.0,380
adc,7.3,7.3,7.3,7.3,100
agr,10.1,10.3,9.9,10.3,38490
alv,6.7,6.9,6.7,6.9,10800
amv,6.6,6.8,6.6,6.8,20000
anv,7.8,7.9,7.8,7.9,57670
apc,11.4,11.6,11.2,11.5,52020
apg,5.3,5.6,5.3,5.3,21000
api,4.7,4.9,4.6,4.9,70200
aps,4.6,4.9,4.5,4.9,96700
asm,26.2,26.2,26.2,26.2,34690
asp,5.2,5.2,5.0,5.0,13720
bbs,9.7,9.7,9.7,9.7,0
bcc,4.3,4.6,4.3,4.6,59100
bce,8.4,8.4,8.0,8.0,840
bci,20.4,20.4,20.0,20.0,3140
bhs,27.4,28.5,27.4,28.5,2670
bmc,21.1,22.0,20.1,22.0,32040
bmi,11.1,11.3,10.9,10.9,40010
bmp,37.2,38.4,37.0,38.4,2980
bpc,7.8,8.2,7.8,8.2,500
btp,4.7,4.9,4.5,4.9,26850
btt,19.2,20.0,19.0,19.3,40730
bvh,83.0,84.5,81.0,84.5,68630
bvs,12.4,13.4,12.4,13.4,428300
c32,6.2,6.2,6.2,6.2,100
c47,10.0,10.1,10.0,10.1,7260
cap,14.2,15.0,14.2,15.0,3000
ccl,12.4,12.4,12.0,12.0,210
cdc,15.3,15.9,15.3,15.9,15850
chp,6.0,6.0,6.0,6.0,100
cii,25.8,26.5,25.5,25.5,68400
clc,14.6,14.6,14.6,14.6,200
clg,12.7,13.3,12.5,13.2,24350
cmc,9.8,9.8,9.8,9.8,200
cmg,11.4,11.4,10.9,11.2,15110
cmi,8.2,8.2,7.8,7.8,23200
cms,10.7,11.2,10.7,11.2,4700
cmt,8.5,8.8,8.4,8.8,34220
cmx,7.6,7.6,7.6,7.6,3000
cpc,11.2,11.2,10.6,10.6,2100
csc,18.3,19.2,17.5,19.2,2400
csm,13.2,13.7,13.2,13.7,167690
cta,5.9,6.0,5.8,6.0,81100
ctd,41.5,41.5,41.0,41.5,7480
ctg,26.9,28.2,26.8,28.2,334960
cti,29.2,29.2,27.6,27.6,193670
cts,6.1,6.2,6.1,6.2,50400
cvn,28.6,29.2,28.6,29.1,157500
cvt,9.7,10.4,9.7,10.4,15800
d2d,19.9,19.9,18.8,19.3,4090
dad,6.2,6.2,6.2,6.2,500
dag,15.0,15.0,15.0,15.0,10
dbc,13.2,14.0,13.2,14.0,86100
dbt,19.5,19.5,19.5,19.5,0
dc2,9.4,9.4,8.9,9.4,1100
dc4,7.0,7.2,6.4,7.1,48000
dcl,18.5,18.5,17.3,17.3,10600
dcs,6.5,6.7,6.3,6.7,354800
dha,12.8,13.1,12.8,13.0,10610
dhc,8.1,8.9,8.1,8.9,22970
dhg,115.0,115.0,115.0,115.0,200
dht,25.0,26.2,25.0,26.2,300
dic,8.7,9.3,8.7,9.3,167860
dig,17.3,18.0,17.0,18.0,108190
dl1,12.1,12.6,12.1,12.6,2600
dlg,29.2,30.0,28.8,30.0,71830
dmc,19.5,19.5,19.5,19.5,7380
dnp,7.6,7.8,7.6,7.8,7800
dny,17.9,17.9,17.9,17.9,3000
dpc,12.0,12.0,12.0,12.0,100
dpm,31.8,33.3,31.0,33.3,427440
dpr,55.0,56.0,55.0,56.0,16310
dqc,14.5,15.7,14.5,15.7,206370
drc,19.3,19.9,19.2,19.9,177410
drh,4.4,4.6,4.3,4.5,264870
dsn,21.6,21.6,21.2,21.6,140
dst,4.7,4.8,4.7,4.7,2100
dta,5.7,5.8,5.7,5.8,8190
dtl,18.0,18.2,17.5,18.2,82800
dvp,37.0,37.0,37.0,37.0,10
dxg,22.8,23.0,22.6,22.9,123570
dxp,33.0,33.0,33.0,33.0,100
dzm,38.2,41.9,38.2,41.1,140800
eib,15.0,15.0,14.8,14.9,1635320
elc,28.0,28.5,27.5,28.4,27330
eve,23.5,23.5,23.5,23.5,10
fmc,10.7,10.7,10.5,10.6,4460
fpt,43.5,47.5,43.5,47.5,410760
gdt,13.7,13.7,13.4,13.4,6000
gil,23.6,23.6,23.6,23.6,29520
glt,16.0,16.0,16.0,16.0,0
gmd,24.0,25.0,23.9,25.0,286870
gta,7.8,7.9,7.7,7.7,27700
had,36.5,36.5,36.5,36.5,100
hag,35.5,36.7,35.0,36.7,892430
hai,27.0,27.0,27.0,27.0,530
hap,6.8,7.2,6.8,7.2,36610
has,5.0,5.2,4.9,4.9,2730
hat,18.0,18.0,17.0,17.0,300
hax,10.2,10.3,10.2,10.2,900
hbc,29.2,29.3,29.0,29.3,53210
hbs,14.5,14.7,14.3,14.6,255700
hcc,37.0,37.0,33.1,35.5,4200
hcm,16.0,16.8,16.0,16.8,80780
hda,16.6,16.6,16.6,16.6,100
hdc,19.4,19.8,19.4,19.7,16310
hdg,31.7,31.7,31.6,31.7,2150
hhg,5.0,5.0,4.7,4.7,10500
hjs,5.6,5.8,5.5,5.8,21100
hlg,11.5,11.8,11.5,11.8,32330
hmc,10.4,10.5,10.3,10.5,2430
hom,5.6,5.7,5.6,5.7,53500
hpg,32.0,33.6,31.0,33.6,265870
hqc,24.5,26.7,24.5,26.7,49500
hsg,11.4,11.5,10.7,11.5,305690
ht1,5.6,5.8,5.6,5.8,35600
hti,7.5,7.5,7.5,7.5,1030
htp,4.5,4.8,4.5,4.7,4600
hu3,11.0,11.5,10.9,11.5,6970
hut,9.0,9.5,9.0,9.5,108200
hvg,16.7,17.1,16.7,17.0,101290
hvt,9.0,9.2,9.0,9.2,12000
idj,4.9,5.5,4.9,5.5,205900
idv,15.9,16.1,15.9,16.1,10000
ijc,7.1,7.4,7.0,7.4,213830
imp,39.0,40.0,39.0,40.0,200
inn,10.8,10.8,10.8,10.8,1000
ita,9.6,10.3,9.5,10.3,1629140
itc,12.1,13.1,12.1,13.1,1069600
itd,10.3,10.3,10.0,10.0,8100
kbc,15.4,16.9,15.4,16.9,173180
kdh,39.4,40.1,39.4,40.1,53400
kha,10.3,10.6,10.2,10.5,27870
khb,12.7,13.0,12.3,12.9,67400
khp,7.3,7.7,7.3,7.7,71480
kkc,13.0,13.4,13.0,13.4,61900
kmr,4.3,4.6,4.3,4.6,60510
ksa,14.7,16.0,14.7,14.7,596160
ksb,52.5,52.5,52.5,52.5,900
ksh,26.1,27.4,26.1,27.2,7070
ktt,14.5,14.5,14.5,14.5,100
l10,10.0,10.2,10.0,10.1,10210
l44,6.4,6.6,6.2,6.3,26800
laf,13.9,14.5,13.9,14.5,159030
lbm,6.8,7.1,6.8,7.1,40150
lgc,18.4,18.7,18.4,18.6,10220
lgl,10.7,10.9,10.5,10.9,31670
lhg,38.7,38.7,37.2,37.2,260
lig,9.9,10.4,9.9,10.4,82300
lix,48.0,48.0,48.0,48.0,0
lo5,5.8,5.8,5.8,5.8,800
lss,23.0,24.0,22.9,24.0,70600
lut,15.3,15.8,14.6,15.2,15900
mac,4.7,5.0,4.7,4.9,31800
mas,7.8,8.2,7.8,8.2,200
mcg,11.0,11.4,10.5,11.4,436430
mco,4.6,4.6,4.5,4.5,400
mec,7.6,8.6,7.6,8.2,12800
mhc,3.2,3.2,3.2,3.2,82370
mhl,18.0,19.0,18.0,18.9,3100
mnc,4.1,4.1,4.1,4.1,1000
msn,104.0,106.0,101.0,106.0,88590
nag,7.9,8.5,7.9,8.0,14900
nbb,64.0,64.0,64.0,64.0,10
nbc,13.2,13.8,13.2,13.8,10900
ndn,9.6,9.9,9.2,9.7,84000
net,72.0,72.0,72.0,72.0,1000
nha,13.4,14.0,13.4,13.5,5800
nkg,23.4,24.5,23.4,24.5,20130
nnc,20.1,21.0,19.8,20.9,34730
nsc,29.5,30.0,29.5,30.0,2660
nst,8.0,8.3,8.0,8.3,3000
nt2,6.7,6.7,6.5,6.5,200
ntl,21.8,23.1,21.4,23.1,84860
ntp,30.4,31.7,30.4,31.7,62800
nvb,8.5,8.5,8.2,8.5,15800
nvt,6.1,6.1,6.0,6.1,200040
och,16.2,17.2,16.2,17.0,144300
ogc,14.4,14.8,14.0,14.7,690170
one,6.4,6.4,6.3,6.3,2000
opc,32.9,32.9,32.0,32.4,11320
ors,4.0,4.1,3.9,4.1,71700
pac,45.0,45.0,42.9,42.9,30
pan,10.2,10.8,10.1,10.8,29740
pdn,32.7,32.7,32.7,32.7,0
pdr,25.5,26.0,25.5,26.0,4030
pet,10.3,10.8,10.3,10.8,187160
pgc,6.2,6.5,6.0,6.5,97060
pgd,34.5,35.0,34.5,34.7,24440
pgs,14.5,15.0,13.8,15.0,789700
phc,8.7,9.4,8.7,9.4,130800
phr,30.8,31.6,30.8,31.6,55790
piv,5.6,5.6,5.6,5.6,700
pjt,6.8,6.9,6.6,6.9,60760
plc,23.5,23.5,22.1,22.6,3200
pmc,17.9,17.9,17.1,17.9,1900
pnj,22.8,23.9,22.8,23.9,33120
pom,17.1,17.1,17.0,17.0,2650
ppc,7.0,7.3,6.9,7.2,238040
ppi,10.0,10.3,9.5,10.3,99060
ptc,11.8,11.9,11.8,11.9,7740
ptl,6.3,6.7,6.3,6.7,256790
pv2,5.0,5.3,4.9,5.3,93200
pvc,13.8,14.7,13.8,14.7,569000
pvd,46.1,48.6,46.1,48.6,288370
pve,7.1,7.7,7.1,7.7,219100
pvg,9.5,10.3,9.4,10.3,592300
pvi,14.1,14.8,14.1,14.8,49200
pvl,6.5,7.2,6.5,7.2,553900
pvs,15.8,16.9,15.8,16.9,101300
pvt,4.9,5.1,4.8,5.1,128450
pvv,9.8,10.4,9.8,10.4,86700
pvx,9.9,10.4,9.6,10.4,1586800
pxa,6.6,6.6,6.6,6.6,7200
pxi,6.5,6.8,6.4,6.7,165910
pxs,9.3,9.6,9.2,9.6,105250
pxt,5.7,5.8,5.5,5.8,46440
qcg,17.0,18.0,16.8,18.0,640960
qhd,7.7,7.7,6.8,7.7,2900
ral,16.3,17.0,16.3,16.9,36680
rcl,20.0,23.0,20.0,21.5,32200
rdp,9.0,9.1,9.0,9.0,1560
ree,10.9,11.3,10.8,11.3,896940
s55,16.5,16.5,16.5,16.5,200
s99,8.2,8.6,8.2,8.6,21600
sam,11.2,11.7,11.0,11.7,221730
sav,30.4,30.4,30.4,30.4,2000
sba,5.1,5.3,5.1,5.1,11290
sbt,10.0,10.5,9.9,10.4,394390
scd,26.5,26.5,26.5,26.5,0
scl,10.9,11.7,10.9,11.7,500
scr,9.9,10.3,9.9,10.3,218000
sd2,8.4,8.8,8.4,8.8,49900
sd5,27.2,27.5,27.2,27.2,13100
sd6,8.0,8.5,7.6,8.5,65300
sd7,12.5,13.5,12.5,13.5,56100
sd9,9.0,9.9,9.0,9.9,83500
sda,9.6,10.0,9.4,10.0,34200
sdd,4.1,4.3,4.1,4.3,126700
sdp,7.1,7.3,7.1,7.3,25700
sdt,20.0,20.0,19.0,20.0,3900
sfc,22.0,23.0,21.9,23.0,15600
sfi,11.8,12.3,11.8,12.3,44370
sgt,7.3,7.4,7.0,7.4,8710
shb,8.4,8.7,8.3,8.7,1093200
shi,10.8,11.8,10.8,11.8,15140
shn,10.1,11.3,10.0,11.3,1101700
shp,4.6,4.6,4.6,4.6,1000
shs,5.8,6.2,5.7,6.2,695800
sic,10.6,10.6,10.4,10.5,48700
sjc,9.6,10.9,9.6,10.9,27600
sjd,9.6,9.6,9.5,9.6,1700
sjs,32.0,33.2,31.7,33.2,208800
sma,7.0,7.2,7.0,7.2,108620
smc,15.2,16.0,15.2,16.0,1800
spm,43.7,43.8,43.7,43.7,440
sra,9.3,9.5,9.3,9.5,10300
src,14.9,15.6,14.9,15.6,83840
srf,22.5,23.6,22.5,23.6,1220
ssc,18.5,19.4,18.5,19.4,17060
ssi,16.2,17.2,16.2,17.2,1804810
stb,11.7,11.9,11.7,11.8,1246390
stg,17.0,17.7,17.0,17.7,8200
stp,12.8,13.3,12.8,13.3,60300
svc,18.9,19.6,18.8,19.6,4220
svi,19.0,19.3,19.0,19.3,6200
szl,12.5,12.7,12.5,12.7,34160
tac,24.4,25.1,24.4,25.0,81910
tc6,14.5,15.8,14.3,15.4,10000
tcl,17.4,17.5,16.8,17.5,22840
tcm,12.8,13.7,12.8,13.7,130760
tcr,7.3,7.3,7.0,7.2,670
tct,36.5,38.0,36.5,38.0,2300
tdc,7.7,8.2,7.7,8.0,148190
tdh,16.1,17.3,16.1,17.3,97500
tdn,19.7,20.4,19.7,20.4,12900
tht,10.4,11.3,10.4,11.3,14900
tie,8.6,9.1,8.6,9.1,32370
tig,6.0,6.6,5.8,6.6,87600
tjc,5.3,5.5,5.3,5.5,11500
tkc,8.3,8.7,8.3,8.7,52300
tlh,6.7,7.1,6.7,7.0,154120
tmt,7.3,7.6,7.3,7.6,10560
tna,17.5,17.8,17.5,17.8,6370
tng,8.3,9.4,8.2,9.4,254000
tnt,12.7,12.8,11.7,12.8,16280
tra,44.1,44.1,44.1,44.1,10
trc,43.0,46.0,43.0,46.0,830
ts4,12.0,12.7,12.0,12.7,67000
tsc,11.9,12.1,11.4,12.0,21530
tst,10.5,10.7,10.4,10.7,13400
ttf,8.1,8.2,8.1,8.2,3990
tv1,7.4,7.6,7.3,7.6,6680
tv2,11.7,12.4,11.7,11.9,43300
tv3,11.0,11.0,11.0,11.0,500
tv4,9.6,10.0,9.6,9.7,6500
tya,3.9,4.0,3.9,4.0,9380
udc,6.1,6.7,6.1,6.7,23870
uic,9.4,9.8,9.3,9.8,12990
uni,6.1,6.4,6.0,6.4,68100
v21,17.0,17.0,15.6,15.6,6600
vat,8.7,9.0,8.7,9.0,2600
vbc,30.0,30.0,30.0,30.0,4900
vc2,27.0,27.0,27.0,27.0,200
vc3,34.6,34.6,34.6,34.6,0
vc7,10.2,11.0,10.2,10.9,14000
vcb,28.0,29.4,27.5,29.4,613680
vcg,13.0,13.9,12.9,13.9,760800
vcr,7.0,7.2,6.8,7.2,22700
vcs,23.4,23.5,23.4,23.4,6900
vds,7.0,7.0,7.0,7.0,12100
ve2,7.7,7.7,7.7,7.7,1000
ve9,11.1,11.8,10.8,11.8,53700
vfg,60.0,60.0,60.0,60.0,1100
vgs,5.5,5.8,5.5,5.8,99200
vhc,26.0,27.8,26.0,27.8,47580
vhg,7.4,7.6,7.0,7.6,86730
vic,115.0,116.0,115.0,116.0,64200
vid,5.8,6.0,5.7,5.9,67900
vig,3.9,4.0,3.7,4.0,91700
vip,6.5,6.8,6.5,6.8,100670
vis,15.8,16.5,15.3,16.5,189850
vit,9.5,10.2,9.5,10.2,5200
vix,7.2,7.3,7.2,7.3,11800
vkc,14.0,14.1,13.4,13.4,83000
vmc,35.8,35.8,35.8,35.8,1000
vnd,10.2,10.9,10.1,10.9,1571000
vne,5.3,5.5,5.3,5.5,579550
vng,16.8,16.8,16.8,16.8,0
vnm,102.0,107.0,100.0,105.0,135660
vnr,19.1,19.1,19.1,19.1,0
vns,15.3,15.9,15.3,15.9,26200
vos,5.3,5.5,5.3,5.4,91130
vph,12.2,13.1,12.2,12.8,18420
vrc,10.1,10.6,10.1,10.6,52890
vsc,30.0,30.0,30.0,30.0,30100
vsh,8.7,9.1,8.7,9.1,150850
vtb,8.8,8.9,8.6,8.6,3590
vto,5.2,5.5,5.2,5.4,179240
wcs,30.8,30.9,30.7,30.7,4300
wss,4.3,4.9,4.3,4.6,856800
