symbol,open,high,low,close,volume
abt,55.0,55.0,54.5,55.0,37730
acb,34.0,34.2,33.3,33.6,1417800
acc,32.5,35.5,32.5,35.5,27000
acl,36.0,36.4,35.4,36.4,243090
agr,20.5,20.5,20.0,20.4,33830
amv,15.2,15.3,14.8,15.1,39500
anv,21.4,21.4,20.5,20.7,478070
apc,31.0,31.1,30.2,30.5,250570
apg,15.4,16.0,15.1,15.5,19000
api,9.3,9.4,9.2,9.4,78980
asm,44.6,44.7,44.0,44.0,176410
asp,13.6,14.0,13.6,13.7,106400
bbs,24.0,24.4,22.1,23.5,14400
bcc,13.6,13.7,13.0,13.2,254800
bci,62.0,62.0,61.0,61.0,90080
bhs,35.1,35.2,33.9,34.2,87930
bmc,59.0,59.0,58.5,58.5,10270
bmi,20.6,20.7,20.4,20.5,40000
bmp,60.0,60.5,60.0,60.0,119100
bpc,20.5,21.8,20.5,20.5,24100
btp,11.8,11.8,11.5,11.5,21720
btt,38.4,38.4,38.4,38.4,300730
bvh,44.0,44.0,43.6,43.6,49880
bvs,38.4,38.5,37.7,37.7,337900
cap,17.2,17.2,17.2,17.2,3000
cdc,38.9,38.9,37.5,38.0,187800
cii,41.0,41.2,40.4,40.6,725630
clc,23.9,24.5,23.9,24.5,330
cmc,26.4,26.4,25.0,25.8,13100
cmg,31.5,31.9,31.0,31.9,251400
cmt,58.5,60.5,58.5,59.0,129620
cpc,22.1,22.1,21.0,21.7,46500
csc,33.7,36.0,33.5,36.0,68400
csm,64.0,64.5,63.5,64.5,114930
ctd,145.0,149.0,143.0,147.0,122700
ctg,28.3,28.5,28.2,28.3,90650
cti,25.8,25.9,25.0,25.9,60890
cts,17.5,17.6,17.2,17.6,181600
cvt,31.5,31.5,31.0,31.5,239700
d2d,58.5,59.0,57.5,58.5,88120
dad,11.6,11.6,11.3,11.6,21100
dag,26.0,26.0,25.6,26.0,92420
dbc,44.0,45.0,43.7,45.0,451900
dbt,27.4,29.0,27.1,27.1,65500
dc4,34.0,35.1,33.2,33.2,42100
dcl,58.0,58.5,58.0,58.5,34570
dcs,33.8,34.7,31.6,34.0,216500
dha,48.5,49.0,48.4,48.4,56000
dhc,16.3,16.4,16.3,16.4,35970
dhg,119.0,119.0,118.0,119.0,27390
dht,30.4,30.7,30.4,30.7,4200
dic,20.1,20.1,19.7,19.8,177140
dig,73.0,73.0,72.0,72.5,233950
dl1,24.0,24.2,24.0,24.0,8700
dmc,47.0,47.0,46.9,46.9,13540
dnp,21.7,21.9,20.9,21.9,55800
dpc,20.2,20.2,19.6,19.9,9500
dpm,32.8,33.0,32.2,32.2,573520
dpr,65.5,66.0,65.5,65.5,58680
dqc,50.0,52.0,50.0,52.0,605130
drc,116.0,117.0,115.0,116.0,237840
dst,9.1,9.4,9.1,9.4,1500
dvp,39.2,40.9,39.2,40.9,16020
dxg,82.5,83.0,77.5,83.0,129540
