symbol,open,high,low,close,volume
aaa,16.4,16.6,16.3,16.5,183859
abt,49.9,51.0,48.0,49.0,2150
acb,18.4,18.4,18.3,18.3,71515
acc,27.1,27.2,27.1,27.2,930
acl,9.5,9.5,9.5,9.5,0
acm,4.2,4.3,4.1,4.2,736000
adc,22.6,22.8,22.3,22.6,1900
agm,13.3,13.5,13.1,13.2,33630
agr,2.9,2.9,2.7,2.7,113080
alv,4.4,4.4,4.4,4.4,100
amc,30.0,30.0,30.0,30.0,1000
amd,11.8,12.0,11.7,11.8,1508520
amv,3.6,3.6,3.6,3.6,100
anv,7.1,7.5,7.1,7.1,10110
apc,17.0,17.1,16.9,17.1,29140
apg,6.3,6.4,5.6,5.9,226000
api,9.5,9.6,9.2,9.6,105600
aps,2.9,3.0,2.9,2.9,117200
asa,3.0,3.1,2.9,2.9,68000
asm,17.8,17.9,17.7,17.8,1035940
asp,4.3,4.3,4.3,4.3,158340
ats,15.7,15.7,15.5,15.5,600
bbs,15.9,15.9,15.9,15.9,0
bcc,15.5,15.5,15.1,15.1,247100
bce,6.4,6.7,6.4,6.6,52660
bcg,8.3,8.4,7.7,7.8,2770120
bci,23.4,23.5,23.3,23.5,13750
bfc,32.5,32.8,32.4,32.5,131010
bhs,18.7,18.9,18.5,18.8,3549500
bic,21.4,21.4,20.6,21.2,38490
bid,16.5,16.6,16.1,16.2,1533930
bii,13.4,13.4,13.2,13.2,265600
bmc,17.6,17.8,17.4,17.7,22230
bmi,25.3,25.3,24.4,25.0,34730
bmp,151.0,151.0,149.0,150.0,45540
bpc,13.0,13.0,13.0,13.0,1750
bsi,9.5,9.5,9.0,9.2,44290
btp,17.1,17.4,16.7,16.8,150180
btt,40.5,40.5,40.5,40.5,0
bvh,53.5,53.5,52.5,53.0,287100
bvs,13.6,13.8,13.4,13.6,176700
c32,56.0,59.0,55.5,58.0,195210
c47,12.0,12.1,11.8,12.1,54380
cap,56.2,61.0,56.0,60.5,70600
cav,72.0,73.5,72.0,73.0,101070
ccl,4.3,4.3,4.0,4.1,309260
cdc,9.5,9.8,9.5,9.7,7470
cdn,20.4,21.2,20.4,21.0,5600
cdo,29.3,29.4,29.1,29.3,915270
ceo,11.2,11.2,10.9,11.0,96100
chp,20.2,20.2,20.0,20.1,24700
cig,1.9,2.0,1.9,2.0,2430
cii,25.3,25.8,25.1,25.6,4600800
clc,56.5,56.5,56.0,56.5,8540
clg,4.3,4.4,4.1,4.1,21490
cll,25.1,25.2,25.0,25.2,22020
cmc,4.5,4.5,4.5,4.5,0
cmg,15.2,15.2,14.6,14.6,24350
cmi,10.5,10.5,9.7,10.3,107600
cms,8.5,8.5,8.3,8.4,11800
cmt,13.5,13.5,13.5,13.5,0
