symbol,open,high,low,close,volume
^aord,3315.2,3320.8,3306.2,3312.6,549311000
^bsesn,6219.81,6248.81,6045.3,6063.91,38000
^dji,10534.52,10592.74,10477.18,10553.85,260090000
^ftse,4461.4,4474.0,4443.3,4456.1,2145902200
^gspc,1130.52,1137.11,1124.54,1132.05,1695000000
^hsi,13336.18,13385.25,13198.92,13249.81,251476000
^ixic,2101.86,2121.61,2088.1,2109.08,2235590000
^jkse,756.7,764.04,756.7,763.45,69748800
^klse,816.28,816.91,808.24,814.8,57746600
^ks11,849.02,852.19,841.84,845.66,388400
^n225,10855.2,10881.77,10665.15,10665.15,85600
^nya,6559.73,6570.53,6514.73,6550.04,1695000000
^ssmi,5610.6,5639.1,5596.8,5631.0,75783400
^sti,1863.53,1867.29,1828.08,1829.98,297328600
^twii,6297.59,6306.95,6253.64,6264.37,5183200
^vnindex,176.16,177.59,176.16,177.59,322530
agf,8.83,8.86,8.83,8.86,12530
bbc,6.11,6.11,6.11,6.11,53240
bpc,5.24,5.24,5.24,5.24,4660
bt6,4.01,4.07,4.01,4.07,5620
btc,9.56,9.73,9.56,9.74,100
can,7.57,7.67,7.57,7.67,15490
dpc,5.47,5.47,5.47,5.47,3340
gil,4.0,4.0,3.98,3.98,7160
gmd,7.65,7.73,7.65,7.73,4300
hap,5.34,5.4,5.34,5.41,22290
has,5.04,5.04,5.04,5.04,6000
kha,3.34,3.42,3.34,3.42,7160
laf,7.79,7.79,7.79,7.79,1000
pms,5.02,5.02,5.02,5.02,10350
ree,1.83,1.86,1.83,1.86,111780
sam,2.72,2.74,2.72,2.75,12120
sav,7.87,7.91,7.87,7.91,37800
sgh,2.6,2.6,2.6,2.6,350
tms,10.21,10.21,10.21,10.21,2550
ts4,3.14,3.14,3.05,3.06,500
vtc,12.82,12.82,12.82,12.82,1260
