symbol,open,high,low,close,volume
aaa,13.0,13.1,12.7,12.7,137310
aam,12.6,12.6,12.6,12.6,0
abt,54.0,54.0,54.0,54.0,0
acb,16.1,16.2,15.9,16.0,37354
acc,32.0,32.0,32.0,32.0,100
acl,9.2,9.2,9.2,9.2,20
adc,23.0,23.0,23.0,23.0,0
agf,18.4,18.4,18.0,18.3,840
agm,9.5,10.1,8.9,8.9,1990
agr,4.9,5.0,4.9,5.0,74070
alv,6.0,6.4,6.0,6.4,1800
amc,21.7,21.7,21.7,21.7,200
amd,15.5,15.8,15.5,15.7,29900
amv,3.5,3.5,3.5,3.5,0
anv,9.0,9.0,8.6,8.8,1060
apc,16.1,16.8,16.1,16.8,43640
apg,5.1,5.2,5.1,5.1,5300
api,15.4,15.9,15.0,15.7,307800
aps,3.4,3.5,3.3,3.5,108700
asa,3.3,3.3,3.0,3.0,167000
asm,6.7,6.8,6.5,6.8,668700
asp,5.2,5.4,5.2,5.2,88470
bbs,18.0,18.7,18.0,18.7,200
bcc,16.7,17.3,16.7,17.1,511030
bce,8.2,8.6,8.2,8.6,14250
bci,19.8,19.8,19.0,19.0,27970
bhs,10.8,11.1,10.8,11.1,531220
bic,15.1,16.0,15.1,15.5,123180
bid,17.3,17.4,17.1,17.3,481540
bii,8.9,8.9,8.0,8.5,293500
bmc,21.5,22.0,21.1,22.0,5980
bmi,17.3,17.5,17.3,17.5,17010
bmp,72.0,73.5,72.0,73.0,7370
bpc,12.3,12.3,12.3,12.3,100
bsc,8.2,8.2,8.2,8.2,100
bsi,7.9,8.3,7.8,8.0,66950
btp,14.8,14.9,14.8,14.9,1110
bts,9.7,10.3,9.7,10.3,5800
btt,40.0,40.0,40.0,40.0,150
bvh,33.5,33.5,32.6,33.3,104260
bvs,12.6,12.6,12.4,12.5,21900
bxh,10.8,10.8,10.8,10.8,0
c32,32.7,32.7,32.0,32.5,6340
c47,15.0,15.0,15.0,15.0,10
can,26.6,26.6,26.6,26.6,0
cap,32.5,32.6,32.5,32.5,5300
cav,31.2,32.9,31.2,32.4,17790
cci,12.6,12.6,12.6,12.6,0
ccl,3.7,3.8,3.7,3.8,24460
ccm,14.9,14.9,14.9,14.9,100
cdc,7.7,7.9,7.6,7.6,8150
cdo,17.3,17.6,17.2,17.3,522770
ceo,11.6,11.9,11.6,11.9,402300
chp,16.6,16.6,16.4,16.6,33300
cig,2.2,2.2,2.2,2.2,1000
cii,21.3,21.5,20.9,21.2,4348340
clc,30.9,31.6,30.5,31.5,18020
clg,6.7,6.8,6.4,6.8,6920
cll,27.5,27.5,27.2,27.3,2510
clw,15.0,16.9,15.0,15.6,180
cmc,7.2,7.2,7.2,7.2,0
cmg,12.2,13.0,12.2,13.0,568860
cmi,11.3,11.3,10.4,11.0,34610
cms,11.6,11.7,11.5,11.7,19400
cmt,10.7,10.7,10.7,10.7,10
cmx,5.7,5.7,5.7,5.7,13960
cng,30.9,30.9,30.3,30.3,3550
cpc,21.4,21.4,21.4,21.4,0
csc,19.3,20.0,19.1,20.0,2800
csm,38.0,38.2,37.5,37.9,64280
csv,19.5,19.6,19.0,19.6,7530
cta,4.3,4.3,4.3,4.3,0
ctd,74.0,74.0,74.0,74.0,1050
ctg,17.0,17.3,17.0,17.3,553960
cti,11.4,11.5,10.7,10.8,6920
cts,6.8,6.9,6.7,6.9,147313
cvn,1.9,2.2,1.9,2.2,5700
cvt,22.8,23.3,22.8,23.3,137537
cx8,5.8,6.8,5.8,6.8,900
d2d,30.2,31.6,30.2,31.6,3410
dad,18.0,18.0,18.0,18.0,100
dag,19.6,20.4,19.5,20.4,362570
dbc,24.3,25.0,24.0,24.3,84300
dbt,19.5,19.5,19.2,19.2,1200
dc2,2.5,2.5,2.5,2.5,1800
dc4,8.3,8.3,8.3,8.3,0
dcl,33.2,33.2,33.2,33.2,101240
dcm,12.9,12.9,12.8,12.9,782140
dcs,3.5,3.6,3.5,3.6,148200
dgc,36.5,36.5,33.0,33.2,4610
dha,17.2,17.3,17.1,17.1,17230
dhc,19.8,19.9,19.8,19.9,2220
dhg,71.0,71.5,70.5,71.5,9600
dhm,3.0,3.0,2.8,3.0,51180
dhp,9.3,9.5,9.3,9.5,3500
