symbol,open,high,low,close,volume
abt,105.0,107.0,105.0,107.0,46450
acb,142.0,142.0,136.7,137.6,201800
bbs,25.0,25.0,24.0,24.7,5700
bcc,38.1,39.0,38.1,38.6,13200
bhs,42.2,42.2,42.0,42.0,54950
bmc,520.0,520.0,520.0,520.0,4600
bmi,129.0,129.0,120.0,120.5,11400
bmp,200.0,200.0,200.0,200.0,38670
bpc,36.6,37.0,36.6,37.0,24310
bts,44.0,44.3,44.0,44.0,12600
bvs,403.0,403.0,395.1,399.0,3900
can,30.0,30.0,29.5,29.5,7390
cii,71.0,71.0,70.0,70.0,32040
clc,50.0,50.5,50.0,50.0,3100
cmc,46.0,46.0,46.0,46.0,300
dha,79.5,79.5,79.0,79.0,26010
dhg,330.0,330.0,320.0,320.0,22840
dic,41.0,41.0,40.5,40.7,5710
dmc,106.0,110.0,106.0,110.0,26710
dnp,81.0,81.0,80.0,80.0,22550
dpc,42.0,42.0,39.9,39.9,45740
drc,131.0,131.0,131.0,131.0,22300
dxp,50.5,50.5,50.0,50.0,6100
fmc,68.5,68.5,68.5,68.5,4250
fpt,308.0,308.0,306.0,306.0,426060
gil,80.0,80.0,80.0,80.0,18460
gmd,157.0,157.0,156.0,156.0,34900
hai,69.5,69.5,68.5,69.5,18900
hap,80.0,80.0,80.0,80.0,40810
has,105.0,105.0,104.0,104.0,35450
hax,101.0,101.0,101.0,101.0,8500
hbc,133.0,133.0,125.0,125.0,143990
hjs,28.0,29.0,28.0,28.0,4400
hly,35.0,35.0,35.0,35.0,0
hmc,45.0,45.0,45.0,45.0,42780
hrc,177.0,178.0,177.0,178.0,113960
htp,33.2,33.2,32.0,32.0,2000
icf,33.0,33.9,33.0,33.5,29000
imp,111.0,111.0,106.0,106.0,50700
ita,143.0,143.0,141.0,141.0,67230
kha,40.0,40.0,39.6,40.0,41350
khp,40.0,40.0,39.8,39.8,42280
laf,19.1,19.1,19.1,19.1,127260
lbm,70.0,70.0,70.0,70.0,36780
lgc,105.0,105.0,105.0,105.0,8690
mco,76.5,77.0,76.5,77.0,2000
mcp,37.9,38.5,37.9,38.4,57190
mec,81.0,81.2,80.0,80.2,3100
mhc,41.0,41.0,39.0,39.0,44940
nbc,69.3,69.3,68.2,68.5,2600
nhc,52.0,52.0,52.0,52.0,7060
nsc,63.0,63.0,62.0,62.0,18580
nst,37.0,38.0,37.0,38.0,300
ntp,124.0,124.0,121.0,122.1,35600
pac,41.4,41.5,41.4,41.4,9060
pan,73.5,73.5,69.0,70.4,37400
pgc,55.0,55.0,55.0,55.0,47210
pjc,35.0,36.0,35.0,36.0,1000
pjt,52.0,52.0,51.0,51.0,18810
plc,67.5,68.1,67.5,67.5,3400
ppc,70.0,70.5,70.0,70.5,214360
ptc,69.9,71.0,69.5,69.7,9500
pvd,246.0,246.0,246.0,246.0,175230
ral,124.0,125.0,124.0,125.0,37680
ree,160.0,161.0,160.0,161.0,155810
s55,84.5,84.5,83.1,84.0,4500
s99,310.0,312.0,310.0,310.0,1400
saf,47.5,48.0,47.5,48.0,13440
sam,166.0,166.0,165.0,165.0,68820
sav,70.0,70.0,70.0,70.0,11850
scd,48.8,48.8,48.0,48.8,9870
sd5,120.0,120.0,106.3,106.3,11500
sd6,72.0,72.0,71.5,72.0,4500
sd7,166.0,170.0,166.0,166.1,17900
sd9,74.3,74.9,73.0,74.2,22900
sda,334.0,334.0,331.0,332.8,4000
sdt,158.0,160.0,157.0,157.5,24900
sfc,90.0,90.0,89.0,89.0,19350
sfi,214.0,214.0,213.0,214.0,11350
sic,46.5,46.5,46.5,46.5,900
sjd,48.0,48.0,46.0,48.0,38110
sjs,235.0,240.0,235.0,240.0,215380
smc,50.0,51.0,50.0,51.0,20400
ssc,70.0,70.0,70.0,70.0,6670
ssi,170.0,170.0,165.0,165.5,159600
stb,72.5,74.5,72.5,74.5,809000
stp,40.0,41.0,40.0,41.0,6100
svc,100.1,100.1,99.0,99.0,9900
tac,58.5,60.0,58.5,60.0,58720
tcr,34.6,34.8,34.5,34.8,12900
tct,400.0,400.0,386.0,386.0,27670
tdh,196.0,196.0,196.0,196.0,62760
tku,33.0,33.0,32.0,32.9,6800
tms,59.0,59.0,59.0,59.0,7150
tna,59.5,60.0,59.5,60.0,55830
ts4,57.0,59.5,57.0,59.5,3440
ttc,27.9,27.9,27.9,27.9,17350
tya,40.0,40.0,40.0,40.0,23880
uni,88.5,88.5,88.0,88.0,104700
vc2,160.0,160.5,159.2,159.9,2000
vid,68.0,68.0,67.5,68.0,69940
vip,84.0,84.0,82.0,82.0,43690
vis,48.0,48.0,47.0,47.0,7300
vmc,80.0,80.1,78.2,80.0,11000
vnm,185.0,185.0,185.0,185.0,72890
vnr,96.0,97.0,96.0,96.1,3300
vsh,68.5,68.5,68.0,68.0,61240
vtb,64.5,69.0,64.5,69.0,22500
vts,32.5,32.5,32.0,32.5,4900
vtv,46.0,46.0,45.2,46.0,3200
