symbol,open,high,low,close,volume
abt,31.8,31.8,31.8,31.8,1010
acb,42.7,42.7,42.7,42.7,110900
acl,23.7,23.7,23.7,23.7,16200
anv,48.9,48.9,48.5,48.9,151850
asp,12.4,12.6,12.4,12.6,34200
bbs,10.6,10.6,10.6,10.6,3100
bcc,14.2,14.2,14.2,14.2,101700
bhs,21.0,21.0,21.0,21.0,6640
bmc,50.5,50.5,50.5,50.5,8880
bmi,21.6,22.4,21.6,22.4,76520
bmp,46.3,46.3,46.3,46.3,5470
bpc,11.7,11.7,11.7,11.7,590
bvs,31.5,31.5,31.5,31.5,53000
cap,16.1,16.1,16.1,16.1,3300
cdc,25.9,25.9,25.9,25.9,13000
cii,24.8,24.8,24.8,24.8,3720
clc,18.8,19.1,18.8,19.1,2420
cmc,15.7,16.1,15.7,16.1,1900
dbc,15.0,15.0,15.0,15.0,23700
dcs,9.0,9.0,9.0,9.0,1100
dha,18.5,18.5,18.5,18.5,16720
dhg,141.0,141.0,140.0,141.0,49460
dic,17.1,17.7,17.1,17.4,86000
dmc,104.0,104.0,104.0,104.0,2990
dnp,11.5,11.7,11.5,11.7,54020
dpc,13.6,13.6,13.6,13.6,4560
dpm,36.9,36.9,36.9,36.9,309190
dpr,42.0,42.0,42.0,42.0,710
dqc,52.5,52.5,52.5,52.5,70490
drc,34.8,35.5,34.8,35.0,63350
dst,15.4,15.4,15.4,15.4,200
dxp,14.4,14.5,14.4,14.5,800
fmc,16.0,16.0,16.0,16.0,12520
fpt,51.5,51.5,51.5,51.5,409120
gil,18.8,18.8,18.8,18.8,12290
gmd,40.1,40.1,40.1,40.1,77630
gta,12.6,12.6,12.6,12.6,20
hai,22.4,22.4,22.4,22.4,1000
hap,23.4,24.2,23.4,24.2,228210
has,14.5,14.5,14.5,14.5,700
hax,26.5,27.1,26.1,27.1,5390
hbc,32.5,33.7,32.5,32.5,31270
hcc,12.4,12.4,12.4,12.4,100
hdc,36.6,36.6,36.5,36.6,20520
hjs,12.7,12.7,12.7,12.7,8500
hmc,16.7,17.2,16.7,17.2,9580
hpg,45.3,45.3,45.3,45.3,156960
ht1,15.8,15.8,15.8,15.8,48020
htp,13.0,13.1,12.5,13.1,17800
hut,22.1,22.1,22.1,22.1,1000
imp,95.5,97.5,95.5,97.5,10390
ita,69.0,69.0,69.0,69.0,19000
kbc,181.0,182.0,177.0,177.3,11200
khp,14.1,14.1,14.1,14.1,9800
l10,13.7,13.9,13.7,13.7,32900
laf,14.3,14.7,14.3,14.5,187570
lbm,13.3,13.3,13.3,13.3,1910
lgc,41.6,41.6,41.6,41.6,1110
lss,14.8,14.8,14.8,14.8,10
lut,25.0,25.0,25.0,25.0,0
mco,11.4,11.4,11.4,11.4,6700
mec,13.2,13.2,13.2,13.2,500
mhc,13.1,13.1,13.1,13.1,52810
nbc,28.5,28.5,28.5,28.5,72800
nsc,20.5,20.5,20.4,20.5,15080
nst,11.8,11.8,11.8,11.8,1100
ntl,28.5,28.5,28.5,28.5,47760
ntp,26.6,26.6,26.6,26.6,12600
pac,31.3,31.3,31.3,31.3,10630
pan,21.3,21.3,21.3,21.3,3000
pet,13.4,13.4,13.4,13.4,9690
pgc,13.9,13.9,13.9,13.9,76720
pgs,10.4,10.4,10.4,10.4,16300
pjt,12.8,12.8,12.8,12.8,24260
plc,16.6,16.6,16.6,16.6,600
ppc,24.7,25.7,24.7,25.7,765690
ptc,13.6,13.6,13.6,13.6,7300
pvc,20.6,20.6,20.6,20.6,400
pvd,67.5,67.5,67.5,67.5,137910
pve,17.9,17.9,17.9,17.9,200
pvi,20.1,20.1,20.1,20.1,83100
pvs,22.0,22.0,22.0,22.0,96200
pvt,14.8,15.2,14.8,15.0,303890
ral,28.8,28.8,28.8,28.8,11100
rcl,35.6,35.6,35.6,35.6,500
ree,28.9,28.9,28.9,28.9,96070
s55,24.3,24.3,24.2,24.3,4000
s99,28.5,28.5,28.5,28.5,2600
sam,21.7,22.5,21.7,22.5,302730
sav,19.8,19.8,19.8,19.8,610
sbt,10.2,10.2,10.2,10.2,71440
scd,18.8,18.8,18.8,18.8,2240
sd2,38.4,38.4,38.4,38.4,1400
sd5,18.8,18.8,18.8,18.8,2400
sd6,13.2,13.2,13.2,13.2,400
sd7,23.0,23.0,23.0,23.0,19300
sd9,15.7,15.7,15.7,15.7,86800
sda,23.7,23.7,23.7,23.7,33700
sdd,9.3,9.3,9.3,9.3,6000
sdt,19.3,19.3,19.3,19.3,300
sfi,27.7,27.7,27.5,27.7,33840
sgt,31.3,31.9,31.3,31.9,49910
sic,12.6,12.6,12.6,12.6,10000
sjc,17.2,17.2,17.2,17.2,1700
sjd,14.8,14.8,14.8,14.8,1470
sjs,56.0,56.0,56.0,56.0,59150
smc,26.0,26.5,26.0,26.5,22120
sra,12.6,12.6,12.6,12.6,800
ssc,25.1,25.1,25.1,25.1,5910
ssi,28.1,28.1,28.1,28.1,609180
stb,20.5,20.5,20.5,20.5,1719330
stp,13.6,13.6,13.6,13.6,1400
svc,19.8,19.8,19.8,19.8,500
tac,72.0,72.0,72.0,72.0,20890
tcm,13.0,13.4,13.0,13.4,127010
tcr,12.5,12.5,12.3,12.4,15930
tct,67.0,67.0,67.0,67.0,9190
tdh,62.0,62.0,62.0,62.0,25490
tjc,16.0,16.0,16.0,16.0,100
tna,19.7,20.0,19.4,20.0,3990
tng,10.1,10.1,10.1,10.1,4100
trc,60.5,60.5,60.5,60.5,21300
ts4,11.6,11.6,11.6,11.6,5010
