symbol,open,high,low,close,volume
^dji,7932.45,8001.08,7830.02,7864.23,220080000
^ftse,3597.0,3639.1,3568.4,3599.2,1534147000
^gspc,838.15,845.73,826.7,829.69,1276800000
^hsi,9099.41,9163.67,9072.67,9150.95,153250800
^ixic,1310.92,1314.52,1278.54,1282.47,1228850000
^jkse,394.55,394.63,391.98,394.63,121447000
^klse,664.23,664.23,660.21,661.25,45072000
^ks11,587.68,587.7,571.2,577.48,466800
^n225,8482.74,8517.45,8422.67,8448.16,383372800
^nya,4757.31,4788.25,4702.0,4713.66,1276800000
^ssmi,4258.1,4294.1,4215.2,4222.8,38301200
^sti,1284.73,1291.61,1280.97,1285.41,81412000
^twii,4797.38,4833.84,4641.06,4735.37,5070600
