symbol,open,high,low,close,volume
^aord,3599.4,3613.8,3598.8,3602.5,552162600
^bsesn,5305.42,5376.12,5281.06,5370.05,21200
^dji,10289.47,10321.92,10237.78,10313.07,217580000
^ftse,4538.0,4565.1,4538.0,4545.0,1651858600
^gspc,1118.38,1125.26,1114.39,1123.92,1261200000
^hsi,12945.5,13008.0,12865.06,13003.99,337555600
^ixic,1870.33,1895.78,1863.46,1894.31,1606650000
^jkse,782.26,797.78,779.39,797.78,66565600
^klse,846.34,850.78,846.34,850.29,59643200
^ks11,826.06,837.37,816.64,836.34,354400
^n225,11089.9,11089.96,10960.03,11083.23,168400
^nya,6544.32,6576.22,6534.39,6568.3,1261200000
^ssmi,5525.2,5549.0,5516.1,5536.8,37012000
^sti,1965.51,1967.7,1953.51,1967.7,153674600
^twii,5876.91,5898.8,5831.87,5846.19,3852800
^vnindex,230.55,231.13,230.55,231.13,2037540
agf,10.5,10.56,10.5,10.56,10
bbc,7.05,7.05,7.05,7.05,2690
bpc,5.46,5.46,5.43,5.43,400
bt6,5.93,6.07,5.93,6.07,10
can,6.96,6.96,6.96,6.96,400
dha,4.45,4.45,4.45,4.45,700
dpc,4.96,4.96,4.96,4.95,200
gil,4.76,4.76,4.76,4.76,2200
gmd,10.64,10.64,10.64,10.64,50
hap,6.61,6.61,6.61,6.61,680
has,6.18,6.18,6.18,6.18,830
kha,4.49,4.49,4.49,4.49,3510
laf,8.53,8.53,8.53,8.53,2000
pms,4.85,4.85,4.85,4.85,1500
ree,2.31,2.32,2.31,2.32,22830
sam,4.5,4.5,4.5,4.5,4200
sav,12.4,12.4,12.4,12.4,2390
tms,9.78,9.81,9.78,9.81,1320
ts4,2.69,2.76,2.69,2.76,380
vtc,13.86,13.98,13.86,13.98,10
