symbol,open,high,low,close,volume
abt,71.0,71.5,70.0,70.0,13310
acb,128.0,128.5,126.0,128.5,220800
acl,72.0,72.0,70.0,71.0,6320
anv,84.0,84.0,83.0,83.0,82860
bbs,20.5,21.0,20.5,21.0,5500
bcc,24.0,24.0,23.7,24.0,6900
bhs,39.5,40.5,39.0,39.5,19480
bmc,241.0,243.0,241.0,242.0,11190
bmi,70.0,72.0,70.0,71.0,5200
bmp,128.0,128.0,122.0,122.0,55400
bpc,27.9,28.0,27.5,28.0,6340
bvs,169.0,169.0,160.0,160.1,8500
cap,32.0,32.0,31.1,31.5,900
cdc,126.0,127.5,122.5,125.1,24500
cii,52.5,54.0,52.0,54.0,57300
clc,50.5,50.5,50.5,50.5,16100
cmc,67.3,67.3,67.3,67.3,2100
dcs,35.8,38.0,35.8,38.0,9700
dha,47.0,47.1,46.0,47.0,28520
dhg,187.0,189.0,186.0,189.0,28950
dic,44.9,44.9,43.9,44.5,8420
dmc,134.0,139.0,134.0,139.0,1550
dnp,33.0,33.7,32.4,33.7,19260
dpc,33.3,33.3,32.5,32.5,2600
dpm,60.5,62.0,60.5,62.0,678990
dpr,72.0,72.0,71.5,72.0,58900
drc,111.0,111.0,108.0,110.0,7730
dst,35.5,35.6,35.5,35.6,1600
dxp,39.0,40.5,38.7,40.5,7750
fmc,41.7,41.8,41.2,41.7,14800
fpt,177.0,182.0,177.0,182.0,190060
gil,39.4,39.4,38.1,38.5,43730
gmd,114.0,114.0,112.0,114.0,45080
gta,26.8,27.0,26.7,27.0,22760
hai,56.0,56.4,54.9,56.0,15300
hap,65.0,66.0,64.0,66.0,91180
has,43.0,43.1,42.0,42.4,15300
hax,60.5,60.5,60.0,60.0,21670
hbc,95.0,96.0,95.0,95.0,4480
hcc,46.0,46.0,42.8,42.8,600
hdc,83.0,85.0,83.0,84.5,12460
hjs,26.0,26.0,24.6,25.6,6200
hmc,31.0,31.4,31.0,31.4,9360
hpg,95.0,95.0,93.0,93.5,41020
