symbol,open,high,low,close,volume
^dji,9006.37,9070.89,8897.54,9054.97,272750000
^ftse,4546.8,4572.7,4392.6,4392.6,2070105000
^gspc,948.09,954.3,934.87,953.99,1527800000
^hsi,10407.58,10627.07,10407.58,10579.19,198686800
^ixic,1348.61,1380.38,1336.06,1380.17,2661060000
^jkse,483.18,483.18,476.23,478.53,143275800
^klse,741.98,742.0,731.77,739.35,32622800
^ks11,740.86,756.06,733.57,753.36,416000
^n225,10521.64,10862.69,10495.67,10812.3,594448800
^nya,5426.86,5426.86,5426.86,5426.86,1527800000
^sti,1539.0,1587.2,1538.74,1583.14,125845800
^vnindex,199.61,199.61,199.61,199.61,92600
agf,8.65,8.65,8.65,8.65,10200
bbc,9.87,9.87,9.87,9.87,10700
bpc,7.1,7.1,7.1,7.1,1700
bt6,4.58,4.58,4.58,4.58,4100
can,11.61,11.61,11.61,11.61,4300
dpc,8.86,8.86,8.86,8.86,400
gmd,8.13,8.13,8.13,8.13,3000
hap,7.41,7.41,7.41,7.41,5300
laf,9.23,9.23,9.23,9.23,300
ree,3.41,3.41,3.41,3.41,28900
sam,3.51,3.51,3.51,3.51,14600
sav,9.67,9.67,9.67,9.67,5800
tms,11.95,11.95,11.95,11.95,1500
