symbol,open,high,low,close,volume
^aord,3349.3,3357.1,3324.7,3324.7,547873600
^bsesn,5854.35,6005.54,5791.74,5993.06,45200
^dji,10701.1,10701.77,10609.92,10609.92,206560000
^ftse,4445.5,4479.5,4444.8,4447.0,2131948400
^gspc,1155.37,1155.37,1144.05,1144.05,1673100000
^hsi,13737.56,13780.71,13550.77,13761.88,503585600
^ixic,2148.05,2152.75,2116.04,2116.04,2151260000
^jkse,786.88,788.25,764.89,772.49,88478200
^klse,828.2,830.01,818.82,823.27,88456400
^ks11,873.61,873.61,860.88,863.03,437800
^n225,11049.12,11075.3,10916.51,10928.03,63200
^nya,6672.04,6678.3,6639.71,6639.78,1673100000
^ssmi,5785.0,5822.8,5779.3,5790.6,51958800
^sti,1909.0,1912.93,1888.63,1904.55,155241600
^twii,6371.5,6399.82,6334.82,6384.63,6100400
^vnindex,190.88,191.87,190.88,191.87,1013450
agf,9.74,9.74,9.74,9.73,2100
bbc,6.67,6.67,6.67,6.67,1740
bpc,5.72,5.72,5.72,5.72,490
bt6,4.45,4.45,4.45,4.46,110
btc,9.85,10.31,9.85,10.32,100
can,8.22,8.22,8.22,8.23,3030
dpc,5.53,5.79,5.53,5.79,1870
gil,4.18,4.37,4.18,4.37,1060
gmd,8.21,8.21,8.21,8.21,780
hap,5.65,5.69,5.65,5.69,5440
has,5.08,5.33,5.08,5.33,4460
kha,3.59,3.61,3.59,3.61,22330
laf,7.83,8.16,7.83,8.16,2340
pms,5.19,5.33,5.19,5.32,8620
ree,2.04,2.04,2.04,2.05,33190
sam,3.01,3.01,3.01,3.01,6180
sav,8.69,8.69,8.69,8.68,160
sgh,2.6,2.73,2.6,2.73,940
tms,10.74,10.74,10.74,10.74,3100
ts4,3.11,3.27,3.11,3.26,60
vtc,13.65,14.1,13.65,14.1,2740
