symbol,open,high,low,close,volume
^aord,3442.4,3455.5,3435.6,3441.9,522827400
^bsesn,5888.17,5947.57,5863.6,5924.18,23800
^dji,10314.99,10496.61,10292.28,10461.2,265740000
^ftse,4539.9,4575.6,4524.5,4571.8,1868188000
^gspc,1124.09,1142.77,1121.95,1139.93,1826700000
^hsi,12235.99,12318.86,12091.26,12167.7,335120800
^ixic,1992.65,2035.39,1991.47,2032.91,2147870000
^jkse,810.96,810.96,801.05,804.43,46345100
^klse,864.8,872.98,864.8,871.63,60606800
^ks11,931.09,933.84,921.97,924.01,519800
^n225,12026.09,12074.14,11952.78,11980.1,98600
^nya,6546.77,6640.14,6536.11,6633.3,1826700000
^ssmi,5796.6,5802.5,5731.2,5789.6,47787200
^sti,1856.25,1866.33,1855.36,1863.71,184273800
^twii,6867.87,6912.09,6678.7,6732.09,7592800
^vnindex,258.89,258.89,258.39,258.39,290182
agf,11.29,11.29,11.29,11.29,5350
bbc,8.22,8.22,8.22,8.22,14550
bpc,7.13,7.13,7.13,7.13,320
bt6,7.05,7.07,7.05,7.07,13700
btc,9.91,9.91,9.5,9.51,1000
can,8.32,8.32,8.32,8.33,1000
dha,5.7,5.7,5.7,5.7,8470
dpc,5.84,6.0,5.84,6.0,210
gil,5.51,5.51,5.49,5.49,5000
gmd,12.25,12.25,12.25,12.25,6890
hap,6.97,6.97,6.97,6.97,12650
has,6.38,6.38,6.38,6.38,2840
kha,4.64,4.68,4.64,4.68,9250
laf,8.98,8.98,8.98,8.99,2910
pms,5.56,5.63,5.56,5.63,5560
ree,2.49,2.49,2.47,2.47,30050
sam,4.68,4.68,4.66,4.66,19190
sav,13.98,13.98,13.98,13.98,11120
sgh,2.41,2.45,2.41,2.44,600
tms,14.93,15.05,14.93,15.05,3540
ts4,3.19,3.19,3.14,3.14,3220
vtc,16.3,16.3,16.26,16.25,810
