symbol,open,high,low,close,volume
abt,31.5,31.5,31.5,31.5,11920
acb,37.8,39.0,37.6,37.6,1307900
acl,19.2,19.2,19.2,19.2,15110
anv,15.2,15.2,15.2,15.2,55680
asp,10.3,10.3,10.3,10.3,57260
bbs,10.7,10.7,10.7,10.7,3500
bcc,10.6,11.0,10.4,10.5,1166600
bci,28.3,28.3,28.3,28.3,339590
bhs,13.6,14.0,13.6,13.6,16680
bmc,61.0,61.0,61.0,61.0,21220
bmi,24.5,24.5,24.5,24.5,4970
bmp,36.1,37.0,36.1,36.1,71160
bpc,10.0,10.1,10.0,10.1,9990
bvs,38.6,38.6,38.6,38.6,26600
cap,10.1,10.1,10.1,10.1,0
cdc,22.5,22.5,22.5,22.5,2500
cii,30.8,30.8,30.8,30.8,32870
clc,16.9,17.1,16.9,17.1,11920
cmc,7.8,7.8,7.7,7.7,29400
dbc,22.6,22.6,22.6,22.6,4100
dc4,15.8,15.8,15.8,15.8,48600
dcl,46.5,46.5,46.5,46.5,38420
dcs,5.9,5.9,5.9,5.9,9800
dha,19.6,20.6,19.6,19.6,63580
dhg,107.0,110.0,107.0,109.0,13780
dht,19.0,19.2,18.8,18.8,7800
dic,11.8,12.0,11.8,11.8,84320
dmc,42.0,42.8,41.9,41.9,17880
dnp,10.0,10.2,9.8,10.1,28550
dpc,12.2,12.2,12.2,12.2,5310
dpm,35.9,35.9,35.9,35.9,502990
dpr,32.1,32.1,32.1,32.1,26770
dqc,18.4,18.4,18.4,18.4,28100
drc,24.2,24.3,24.1,24.1,128260
dst,8.0,8.0,7.3,7.3,4400
dxp,25.4,25.4,25.4,25.4,47630
fmc,10.3,10.5,10.3,10.3,27540
fpt,53.0,53.0,53.0,53.0,402140
gil,15.7,15.7,15.7,15.7,52430
gmd,36.9,36.9,36.9,36.9,76320
gta,9.1,9.2,9.1,9.1,20440
hag,57.5,57.5,57.5,57.5,48070
hai,20.5,20.5,19.6,20.0,7700
hap,13.3,13.3,13.3,13.3,47310
has,15.2,15.2,15.2,15.2,15390
hax,21.9,21.9,21.9,21.9,2990
hbc,16.8,16.8,16.8,16.8,80320
hcc,13.8,13.8,13.2,13.2,10300
hdc,23.9,23.9,23.9,23.9,24650
hjs,12.7,12.8,12.6,12.7,8400
hmc,11.2,11.7,11.2,11.2,53470
hpg,37.2,38.0,37.1,37.2,1613290
hsg,16.5,17.5,16.5,16.5,683010
ht1,17.1,17.2,17.1,17.1,69260
htp,9.6,9.6,9.0,9.0,8900
hut,9.8,10.0,9.8,10.0,23800
imp,56.0,56.0,54.0,55.0,143950
ita,35.0,35.0,35.0,35.0,15320
kbc,45.7,46.0,45.7,45.7,18900
khp,12.0,12.6,12.0,12.0,51940
kkc,16.9,16.9,15.8,16.9,301800
kmr,7.6,7.6,7.6,7.6,28430
ksh,13.4,14.2,13.4,13.5,7280
l10,11.5,11.5,11.0,11.0,16640
laf,13.7,13.7,13.6,13.6,6070
lbm,13.0,13.1,12.9,12.9,117150
lgc,19.0,19.1,18.9,19.1,32400
lss,12.8,13.6,12.7,12.7,24690
lut,9.2,9.2,8.3,8.3,1100
mco,9.0,9.1,8.7,8.7,2100
mec,16.1,16.5,16.1,16.5,22700
mhc,10.1,10.3,9.6,9.9,322420
nbb,29.9,29.9,29.9,29.9,20880
nbc,29.2,29.2,29.2,29.2,14300
nsc,30.4,30.4,30.4,30.4,7110
nst,12.2,12.2,12.2,12.2,2100
ntl,33.5,33.5,33.5,33.5,18400
ntp,46.8,46.8,44.0,46.8,166900
one,12.0,12.2,12.0,12.0,27400
opc,33.3,33.3,33.3,33.3,6650
pac,37.5,39.0,37.5,39.0,28980
pan,32.0,32.0,32.0,32.0,25800
pet,16.8,16.8,16.8,16.8,19870
pgc,12.4,12.4,12.4,12.4,44970
pgs,11.3,11.3,11.3,11.3,77100
pjt,11.0,11.4,11.0,11.0,22960
plc,16.6,17.0,16.4,16.8,20900
pnj,49.0,51.0,49.0,50.0,235860
ppc,26.6,27.0,26.6,26.6,686920
ptc,10.5,10.5,9.5,9.5,60490
pvc,26.5,26.5,26.5,26.5,26100
pvd,66.5,66.5,66.5,66.5,16090
pve,16.1,16.1,16.1,16.1,1000
pvg,8.7,8.7,8.7,8.7,21200
pvi,28.7,28.7,28.7,28.7,76200
pvs,29.5,29.5,28.3,28.3,425900
pvt,17.5,17.5,17.5,17.5,192850
ral,24.2,25.0,24.2,24.2,254790
rcl,36.8,36.8,36.8,36.8,5600
ree,34.6,34.6,34.6,34.6,161540
s55,18.9,18.9,18.9,18.9,1700
s99,39.5,39.5,39.3,39.3,24500
sam,22.8,22.8,22.8,22.8,377420
sav,17.5,17.5,17.1,17.1,4460
sbt,9.0,9.0,9.0,9.0,236460
scd,14.2,14.2,13.5,13.5,9760
sd2,15.8,16.0,15.7,15.7,16400
sd5,28.5,28.6,28.5,28.5,22300
sd6,20.9,20.9,20.8,20.8,6700
sd7,27.6,27.6,27.6,27.6,18800
sd9,23.9,24.0,23.9,23.9,82400
sda,25.4,25.4,25.4,25.4,6600
sdd,9.2,9.2,9.2,9.2,2500
sdp,16.0,16.0,16.0,16.0,16400
sdt,23.6,23.7,23.6,23.6,26200
sfi,58.0,58.0,58.0,58.0,30840
sgt,19.4,19.4,19.4,19.4,2250
shb,13.9,15.3,13.6,15.2,2079300
sic,16.8,16.8,16.8,16.8,4400
sjc,15.4,15.4,15.4,15.4,400
sjd,13.5,13.6,13.5,13.5,26210
sjs,55.0,55.0,55.0,55.0,128260
smc,21.4,21.4,20.4,20.4,157070
sra,10.7,10.7,10.6,10.6,4600
ssc,22.0,23.0,22.0,22.0,33030
ssi,42.0,42.0,42.0,42.0,64330
stb,21.9,21.9,21.9,21.9,1221080
stp,18.2,18.2,18.2,18.2,13700
svc,17.8,18.0,17.8,17.8,14900
svi,16.0,16.7,15.7,16.7,3100
szl,31.2,31.2,31.2,31.2,13440
tac,24.5,24.5,24.5,24.5,77420
tc6,23.0,23.0,22.3,22.3,43200
tcm,11.0,11.0,11.0,11.0,33770
tcr,8.1,8.2,8.1,8.1,148430
tct,110.0,110.0,109.0,110.0,25330
tdh,45.1,45.1,45.1,45.1,44350
tdn,22.6,22.6,22.6,22.6,2000
tht,20.0,20.0,20.0,20.0,16900
tjc,12.7,12.7,12.5,12.5,7200
tna,17.0,17.0,16.8,16.8,5150
tng,11.5,11.5,11.2,11.2,31800
tra,46.6,48.0,46.6,46.6,120010
trc,29.8,29.8,29.8,29.8,19810
ts4,12.3,12.3,12.3,12.3,115630
tsc,35.9,36.0,35.7,35.7,35420
tst,10.8,11.2,10.7,10.7,11800
ttf,12.7,13.0,12.4,12.4,333280
tv4,12.9,13.7,12.8,13.4,31200
tya,9.4,9.6,9.3,9.3,79060
uic,10.6,10.8,10.6,10.6,52880
uni,14.3,14.5,14.3,14.3,11150
