symbol,open,high,low,close,volume
^aex,336.4,337.11,334.9,335.57,118067000
^aord,3802.9,3839.2,3802.8,3839.2,901857600
^atx,2158.68,2162.79,2153.03,2158.96,1499800
^bfx,2833.7,2843.78,2831.12,2840.46,8118600
^bsesn,5772.32,5845.5,5771.73,5842.54,17000
^dji,10037.5,10215.51,10037.43,10137.05,332790000
^fchi,3790.2,3798.2,3765.21,3769.93,107265600
^ftse,4693.2,4723.6,4693.2,4718.5,1568306400
^gspc,1130.54,1147.57,1130.54,1143.2,1767500000
^hsi,13316.12,13427.37,13270.2,13397.67,352714000
^ixic,2014.45,2020.03,1992.7,2004.33,1957400000
^jkse,883.6,891.36,879.29,890.36,127697400
^klse,874.53,880.63,873.82,878.45,89100800
^ks11,848.83,861.16,844.27,861.05,255600
^nya,6701.47,6803.24,6701.47,6787.4,1773800000
^nz50,2853.43,2867.58,2853.43,2867.58,30050100
^smsi,901.74,901.99,897.92,898.45,226029000
^ssmi,5525.7,5541.4,5501.9,5538.9,63050200
^sti,1998.04,2024.23,1996.74,2017.43,156673200
^twii,5761.48,5862.85,5744.42,5862.85,3496400
^vnindex,232.4,232.4,231.68,231.68,326740
agf,10.38,10.38,10.29,10.29,4920
bbc,7.85,7.85,7.8,7.8,8210
bpc,5.43,5.43,5.43,5.43,10540
bt6,6.58,6.58,6.54,6.54,160
btc,8.93,8.93,8.93,8.93,100
can,7.06,7.06,7.06,7.06,620
dha,4.86,4.86,4.86,4.86,110
dpc,4.9,4.9,4.85,4.85,2330
gil,5.02,5.02,5.02,5.02,800
gmd,10.04,10.04,9.96,9.96,5900
hap,6.97,6.99,6.97,6.99,1300
has,6.33,6.33,6.33,6.33,4280
kha,4.18,4.18,4.18,4.18,4770
laf,11.75,11.79,11.75,11.79,13640
pms,4.98,4.98,4.98,4.98,2210
ree,2.44,2.44,2.44,2.44,29320
sam,4.38,4.38,4.38,4.38,4800
sav,13.09,13.09,13.05,13.04,2040
sfc,1.73,1.73,1.71,1.71,4240
sgh,2.64,2.64,2.57,2.57,490
tms,9.96,9.96,9.96,9.96,20
ts4,2.8,2.82,2.8,2.81,2040
vtc,14.35,14.35,14.27,14.27,1000
