symbol,open,high,low,close,volume
aaa,48.9,48.9,44.6,45.1,122300
abt,51.5,51.5,49.3,49.6,79780
acb,29.2,29.3,28.6,28.7,444600
acc,42.5,42.5,42.5,42.5,10000
acl,33.5,33.5,31.9,32.3,50820
agr,12.7,12.7,12.3,12.6,230810
amv,26.4,26.4,24.0,24.0,56600
anv,18.2,18.3,18.0,18.0,335230
apc,16.7,16.8,16.5,16.5,148330
apg,15.0,15.0,14.4,14.4,20500
api,16.0,16.0,15.0,15.4,76500
aps,17.4,17.4,16.2,16.6,336700
asm,69.0,69.0,65.0,65.0,460830
asp,11.5,11.5,11.0,11.0,138860
bbs,19.2,19.2,19.2,19.2,0
bcc,11.0,11.0,10.3,10.3,321000
bce,19.0,19.0,18.4,18.4,91510
bci,45.0,45.0,44.5,45.0,1740
bhs,33.0,33.5,32.2,32.4,31790
bmc,37.7,38.0,37.6,37.6,19570
bmi,18.0,18.4,17.9,17.9,44660
bmp,49.5,49.8,49.4,49.8,85730
bpc,20.2,20.3,19.9,19.9,68500
btp,11.5,11.5,11.1,11.2,194530
bts,10.1,10.2,9.9,10.0,87900
btt,38.9,38.9,37.5,37.5,46020
bvh,45.5,46.0,45.5,45.5,13090
bvs,23.7,24.0,22.5,23.0,364700
bxh,26.9,26.9,26.9,26.9,0
can,22.1,22.1,21.5,21.5,18600
cap,23.2,23.2,20.7,20.7,2300
ccm,62.5,62.5,57.6,57.6,21600
cdc,37.8,37.8,34.0,35.2,85900
chp,9.1,9.1,8.9,9.1,25600
cii,34.6,35.0,33.8,34.4,463420
clc,21.0,21.0,21.0,21.0,0
clg,42.0,43.5,40.6,41.8,151030
cmc,32.0,32.0,29.8,31.0,209400
cmg,23.7,23.7,23.0,23.1,18720
cmi,28.7,28.8,28.7,28.7,11700
cmt,35.5,35.8,34.1,35.0,7370
cpc,23.3,23.3,21.6,21.7,61500
csc,34.2,34.2,34.2,34.2,100
csm,32.0,32.5,31.3,32.5,73040
ctd,74.0,74.0,70.0,73.0,6930
ctg,23.5,23.8,23.1,23.1,78680
cti,45.1,45.1,43.9,44.7,132590
cts,12.0,12.3,11.7,11.9,149200
cvn,27.6,27.6,27.3,27.6,5700
cvt,23.0,23.0,21.4,22.5,88300
d2d,55.0,55.5,54.0,55.0,178370
dad,14.5,14.6,13.6,14.2,28300
dag,20.0,20.0,18.3,19.1,14130
dbc,45.5,45.5,42.0,43.3,166400
dbt,26.5,26.5,25.1,25.1,58100
dc2,39.0,40.0,36.1,37.9,49500
dc4,20.3,21.5,18.9,19.3,52100
dcl,50.5,50.5,49.0,50.5,5820
dcs,23.6,23.6,22.0,22.0,109000
dha,26.8,27.2,26.5,26.7,88370
dhc,14.4,14.4,14.1,14.1,128540
dhg,119.0,119.0,119.0,119.0,9870
dht,65.9,69.0,65.4,69.0,44900
dic,27.0,27.0,26.4,26.4,681160
dig,49.5,50.0,48.5,48.5,599700
dl1,24.9,25.2,23.0,23.2,12800
dlg,22.0,22.5,21.9,21.9,445880
dmc,37.0,37.6,37.0,37.0,27940
dnc,17.2,17.2,17.2,17.2,0
dnp,21.0,21.1,19.8,21.0,144700
dny,28.0,28.4,26.5,26.5,28800
dpc,21.8,21.8,20.7,21.8,10200
dpm,31.0,31.0,29.7,30.0,408630
dpr,63.0,63.0,60.0,60.0,27740
dqc,33.0,33.0,32.6,32.6,150340
drc,41.6,41.6,40.3,40.4,142650
drh,16.6,17.0,16.2,16.2,183050
dst,13.5,13.5,12.5,12.8,32200
dta,25.6,25.6,24.4,25.0,15700
dtl,20.6,20.7,20.3,20.3,192760
dvp,38.7,38.7,36.8,38.0,3510
dxg,37.8,37.9,35.4,37.8,50230
dxp,52.0,52.5,49.0,50.1,10500
dzm,35.0,35.0,34.8,34.9,97300
eib,18.0,18.0,17.4,17.5,506980
fmc,14.5,14.5,13.8,13.8,35170
fpt,74.5,74.5,73.0,74.0,309210
gdt,18.8,19.3,18.8,18.8,29210
gil,23.3,24.1,23.0,23.3,33440
glt,37.5,39.7,35.0,35.5,21600
gmd,37.0,37.0,35.7,35.9,748450
gta,11.0,11.3,10.5,10.7,27750
had,39.9,39.9,37.1,38.4,7800
hag,77.0,77.0,74.0,76.5,795730
hai,29.4,30.7,29.4,30.7,5860
hap,18.3,18.6,17.6,18.2,311240
has,13.5,13.5,12.9,12.9,147520
hax,15.5,15.5,14.8,15.2,16260
hbc,42.5,43.2,41.8,43.0,91610
hbs,20.8,21.0,19.8,21.0,1353800
hcc,32.8,32.8,32.8,32.8,11500
hcm,39.5,39.5,37.7,38.0,250020
