symbol,open,high,low,close,volume
^aord,2874.1,2896.3,2863.3,2896.3,444197600
^dji,8240.59,8305.86,8215.1,8277.15,246900000
^ftse,3771.1,3841.7,3751.7,3814.4,1489199000
^gspc,876.45,882.73,874.23,878.85,1241200000
^hsi,8669.73,8845.8,8662.81,8822.45,235744400
^ixic,1400.97,1400.97,1378.22,1383.51,1366800000
^jkse,400.67,405.68,399.15,405.68,127338500
^klse,628.8,637.39,628.25,631.02,50877600
^ks11,540.26,558.84,536.7,558.01,550400
^n225,7999.9,8101.37,7966.39,8074.12,51200
^nya,4870.29,4911.03,4870.29,4898.05,1232200000
^ssmi,4309.4,4405.3,4270.0,4386.2,52938000
^sti,1300.56,1316.19,1296.07,1313.73,128046400
^twii,4343.43,4499.18,4339.2,4499.18,2863600
^vnindex,150.22,150.22,150.22,150.22,209800
agf,7.57,7.57,7.57,7.57,3600
bbc,6.02,6.02,6.02,6.02,16600
bpc,5.04,5.04,5.04,5.04,2600
bt6,3.23,3.23,3.23,3.23,12000
btc,10.73,10.73,10.73,10.72,100
can,8.02,8.02,8.02,8.02,9800
dpc,6.47,6.47,6.47,6.46,3500
gil,3.89,3.89,3.89,3.89,5400
gmd,6.33,6.33,6.33,6.33,8000
hap,5.37,5.37,5.37,5.37,1800
has,4.33,4.33,4.33,4.33,100
kha,4.01,4.01,4.01,4.01,600
laf,8.7,8.7,8.7,8.7,400
ree,1.34,1.34,1.34,1.34,83400
sam,2.25,2.25,2.25,2.25,34800
sav,6.88,6.88,6.88,6.89,13100
sgh,2.41,2.41,2.41,2.41,2300
tms,8.75,8.75,8.75,8.75,100
ts4,2.9,2.9,2.9,2.9,2000
vtc,8.27,8.27,8.27,8.27,1800
