symbol,open,high,low,close,volume
aaa,28.6,29.5,28.1,29.5,326065
abt,43.55,44.8,43.55,44.8,30
acb,19.0,19.1,18.9,19.1,140965
acc,29.4,29.4,27.7,27.7,3080
acl,8.0,8.0,8.0,8.0,10740
acm,1.8,1.9,1.7,1.8,603770
adc,15.5,15.5,15.5,15.5,0
ads,18.9,19.05,18.7,19.05,165470
agm,9.88,9.88,9.88,9.88,140
agr,2.3,2.36,2.3,2.35,12140
alv,2.9,3.3,2.9,3.3,3100
amc,33.0,34.0,33.0,33.0,105900
amd,15.0,15.2,14.9,15.05,404650
amv,9.0,9.0,7.4,8.5,49600
anv,7.01,7.5,7.01,7.5,850
apc,19.55,19.6,19.5,19.6,18890
apg,7.8,7.8,7.8,7.8,5900
api,8.5,8.5,8.4,8.5,1300
aps,2.5,2.6,2.5,2.6,37700
asa,1.9,1.9,1.9,1.9,23400
asm,15.55,15.75,15.45,15.6,780780
asp,3.8,3.89,3.7,3.89,24030
atg,13.2,13.3,13.0,13.3,219780
ats,8.6,9.0,8.4,8.9,54800
bbs,14.0,14.0,14.0,14.0,100
bcc,15.0,15.5,15.0,15.5,222851
bce,5.86,5.99,5.86,5.98,38590
bcg,5.38,5.5,5.38,5.5,44430
bci,22.1,22.2,22.1,22.2,9000
bfc,34.9,35.8,34.9,35.8,188570
bhn,125.9,125.9,125.9,125.9,31570
bhs,16.0,16.25,15.95,16.05,1445640
bic,33.1,34.0,33.0,33.9,15540
bid,15.95,16.2,15.8,15.8,1291320
bii,2.6,2.7,2.5,2.6,458700
bmc,14.5,14.5,13.4,14.4,2310
bmi,26.0,26.4,26.0,26.4,27470
bmp,199.3,202.5,199.2,202.0,22280
bpc,20.9,20.9,20.7,20.8,14340
bsi,10.9,10.9,10.3,10.3,12810
btp,12.9,13.5,12.9,12.9,3110
btt,35.95,38.4,35.95,38.4,20
bvh,62.5,65.5,62.5,64.9,153950
bvs,16.6,16.6,16.5,16.6,46100
c32,63.9,64.0,63.0,63.8,35740
c47,10.8,11.0,10.6,11.0,32450
cap,33.5,33.5,33.0,33.4,4400
cav,92.0,93.3,91.5,93.3,9970
ccl,2.79,2.9,2.78,2.85,6750
cdc,11.1,11.5,11.1,11.5,7540
cdn,27.0,27.0,26.9,26.9,200
cdo,33.55,33.65,33.5,33.6,512590
ceo,10.3,10.6,10.2,10.5,269040
chp,20.5,20.55,20.5,20.5,11850
cig,2.1,2.1,2.02,2.02,1400
cii,28.35,28.75,28.3,28.5,1241860
clc,60.0,60.0,59.5,59.9,5540
clg,4.0,4.0,4.0,4.0,10
cll,25.9,25.9,25.9,25.9,0
cmc,5.1,5.1,5.1,5.1,0
