symbol,open,high,low,close,volume
abt,13.27,14.51,13.27,14.51,60810
acb,23.99,28.2,23.44,26.07,974400
acl,18.74,20.39,18.74,20.39,9250
agf,19.14,19.14,19.14,19.14,15920
alt,29.49,31.3,29.49,29.49,11090
anv,18.25,18.38,18.25,18.38,97210
asp,12.78,12.78,12.78,12.78,3190
bbc,55.74,57.78,54.04,57.78,43610
bbs,6.66,7.52,6.63,7.52,5800
bcc,13.0,14.44,13.0,14.38,28100
bhs,7.13,7.89,7.13,7.22,15550
bmc,47.78,47.78,47.78,47.78,35040
bmi,24.27,28.94,24.27,28.94,8500
bmp,12.77,12.77,12.77,12.77,7510
bpc,8.54,8.96,8.54,8.96,9560
bts,16.4,19.34,16.24,19.34,7900
bvs,77.55,80.58,77.55,78.1,41400
c92,19.28,20.88,19.28,20.55,6500
can,11.01,11.56,11.01,11.56,18870
cap,2.79,2.79,2.79,2.79,100
cdc,22.26,24.53,21.02,24.11,92200
cii,12.3,12.3,12.3,12.3,100050
cjc,16.81,16.81,15.77,15.77,1700
clc,13.27,14.54,13.27,14.54,5020
cmc,37.29,44.36,36.99,39.85,26000
com,14.27,14.3,14.27,14.3,35170
ctb,6.19,7.38,6.19,7.31,1200
dae,9.83,10.8,9.73,10.8,7700
dcs,14.43,15.98,14.43,15.98,10500
dha,11.9,13.08,11.9,13.08,25370
dhg,18.72,18.72,18.72,18.72,89200
dic,10.54,11.64,10.54,10.83,22070
dmc,32.31,35.23,32.31,35.22,3440
dnp,3.28,3.57,3.28,3.58,25200
dpc,17.11,17.11,17.11,17.11,7900
dpm,22.37,23.62,22.37,23.41,1917560
dpr,30.34,32.01,30.34,32.01,87280
dqc,57.18,57.18,57.18,57.18,10
drc,6.55,6.55,6.55,6.55,6400
dst,9.29,9.44,9.29,9.28,1300
dtt,12.77,13.97,12.77,13.97,5370
dxp,3.24,3.24,3.24,3.24,14280
ebs,11.04,12.61,10.67,12.09,61200
fmc,5.17,5.17,5.17,5.18,51760
fpt,21.49,21.49,21.49,21.49,287230
gil,8.86,9.67,8.79,9.67,80620
gmc,5.21,5.21,5.18,5.18,16740
gmd,39.11,43.07,39.11,43.06,83820
gta,11.41,11.41,11.41,11.41,22910
hai,8.36,9.66,8.36,9.29,32800
hap,18.21,20.01,18.21,20.0,309570
has,23.09,23.09,23.09,23.09,16150
hax,10.39,10.39,10.39,10.39,6230
hbc,8.24,8.24,8.19,8.19,9550
hbe,26.45,26.45,25.77,25.77,3000
hcc,3.88,3.88,3.18,3.21,2600
hct,26.8,29.69,25.19,28.94,17400
hdc,12.6,12.68,12.6,12.68,30350
hev,9.87,10.81,9.87,10.8,2500
hhc,12.49,12.97,11.33,12.77,32800
hjs,6.31,6.75,6.07,6.74,18500
hmc,11.14,11.23,11.1,11.1,15120
hnm,21.23,23.53,21.23,23.53,51200
hpg,6.72,6.81,6.72,6.81,233220
hrc,43.74,43.74,43.74,43.74,12080
ht1,20.15,20.34,20.15,20.34,131560
htp,10.39,11.62,9.77,11.61,19800
htv,13.33,13.33,13.33,13.33,36920
icf,12.52,12.52,12.52,12.52,64930
imp,48.77,50.86,48.77,50.86,25680
ita,25.33,25.59,25.33,25.34,112870
kbc,53.63,53.78,53.63,53.78,32000
kdc,17.8,17.8,17.8,17.8,31100
kha,8.39,8.39,8.39,8.39,81590
khp,7.2,7.55,7.2,7.56,53800
l10,12.82,12.82,12.82,12.81,12680
laf,15.68,16.45,15.68,15.99,138190
lbe,12.32,12.6,12.32,12.6,400
lbm,11.62,11.62,11.62,11.62,29630
lgc,7.15,7.15,7.15,7.16,78320
lss,9.98,10.43,9.94,10.42,46300
ltc,13.44,14.33,12.9,14.33,4500
lut,16.24,17.82,16.24,17.56,9200
mco,35.06,35.06,32.13,32.36,3400
mcp,7.73,7.73,7.48,7.48,7000
mec,14.92,16.71,14.92,16.31,25500
mhc,15.21,16.01,15.21,16.01,140960
nav,24.08,24.3,24.08,24.07,62530
nbc,6.23,7.33,6.05,7.08,86000
nhc,6.37,6.98,6.37,6.98,6070
nps,14.12,14.12,14.12,14.13,300
nsc,12.1,12.47,12.1,12.47,20120
nst,8.61,8.61,8.43,8.61,3400
ntl,18.29,18.29,18.29,18.29,134000
ntp,11.46,12.16,10.64,11.8,107900
pac,9.06,9.78,9.06,9.78,16150
pan,24.15,26.57,23.96,25.48,266800
pet,13.93,13.93,13.93,13.93,218930
pgc,7.35,7.35,7.35,7.35,20110
pgs,6.21,6.62,5.9,6.62,8600
pit,16.87,18.63,16.87,17.52,67940
pjc,5.13,5.61,5.03,5.61,3500
pjt,8.48,8.48,8.48,8.48,19670
plc,4.49,4.72,4.37,4.73,10800
pms,12.11,12.2,12.11,12.2,34410
pnc,17.79,17.79,17.79,17.79,24270
pot,16.97,18.37,15.8,17.5,42500
ppc,25.09,25.43,25.09,25.08,590450
psc,10.3,10.3,10.3,10.3,400
ptc,19.1,23.01,19.1,21.72,45200
pts,14.08,16.93,14.08,15.99,31200
pvc,24.87,27.78,24.55,25.82,94600
pvd,38.24,38.24,38.24,38.24,309810
pve,11.23,12.45,11.23,11.42,14100
pvi,24.49,26.06,23.15,25.65,370300
pvs,17.04,17.47,15.56,16.9,439700
pvt,19.77,19.77,19.77,19.77,228210
qnc,15.0,17.23,14.85,16.54,76000
ral,31.11,31.11,31.11,31.11,19670
rcl,26.21,27.8,25.97,27.0,22700
ree,17.28,17.28,17.28,17.28,249770
ric,31.68,31.68,31.68,31.67,31980
s55,14.3,15.72,14.28,15.72,16700
s99,25.75,28.2,25.6,26.79,47500
saf,7.32,7.32,7.32,7.32,2420
sam,19.51,19.51,19.51,19.5,98820
sap,16.49,18.33,16.49,17.18,16700
sav,21.29,21.82,21.29,21.82,4490
sc5,51.17,51.17,51.17,51.17,77790
scd,12.48,12.92,12.43,12.92,29110
scj,15.77,17.42,15.77,17.1,81100
sd2,25.21,29.29,24.08,28.09,19500
sd5,10.86,12.54,10.55,12.3,44500
sd6,9.06,10.0,8.84,9.68,40100
sd7,86.78,99.8,86.78,94.59,43400
sd9,16.26,17.88,15.27,17.06,245200
sda,34.7,39.66,33.64,37.34,104800
sdc,23.49,26.27,23.18,26.27,5700
sdd,18.01,18.49,16.5,17.57,115600
sdn,9.51,9.51,9.51,9.5,1680
sdt,13.96,15.54,13.56,14.8,97300
sdy,12.35,14.24,12.28,14.06,11900
sfc,7.82,7.82,7.61,7.81,8490
sfi,13.85,13.85,13.85,13.85,26370
sfn,7.84,7.84,7.84,7.84,2330
sgc,10.17,10.69,10.17,10.69,3550
sgd,13.13,14.38,12.94,14.25,20600
sgh,16.62,18.06,16.62,18.06,2210
sgt,48.65,48.65,48.35,48.34,1600
sic,15.05,16.4,14.61,15.53,56900
sj1,6.26,6.26,6.26,6.26,1220
sjc,12.67,14.28,12.53,13.11,35200
sjd,7.52,7.85,7.52,7.85,31640
sje,15.09,16.32,14.04,15.4,146700
sjs,75.4,75.4,75.4,75.4,214330
smc,16.37,16.37,16.37,16.37,398460
sra,28.49,28.49,28.49,28.48,9700
ssc,18.4,18.4,18.4,18.4,20550
ssi,27.09,27.09,27.09,27.09,351630
st8,7.16,7.16,7.05,7.16,880
stb,17.15,17.82,17.15,17.82,2903690
stc,9.6,10.21,9.25,9.79,27900
stp,16.68,19.78,16.22,16.82,142400
svc,31.43,35.06,31.43,34.45,21700
