symbol,open,high,low,close,volume
aaa,13.4,13.6,13.2,13.3,380100
aam,25.0,25.0,25.0,25.0,50
abt,38.0,38.0,38.0,38.0,1640
acb,14.7,14.9,14.7,14.9,158300
acc,24.7,24.7,24.7,24.7,500
acl,12.1,12.2,12.1,12.2,4690
adc,11.0,11.0,11.0,11.0,0
agf,20.4,20.4,20.4,20.4,10
agr,4.9,5.0,4.9,4.9,48920
alv,3.1,3.2,3.1,3.2,3700
amc,18.0,18.0,18.0,18.0,100
amv,3.5,3.5,3.1,3.4,1200
anv,6.5,6.6,6.5,6.6,4300
apc,9.7,9.8,9.7,9.7,1240
apg,2.1,2.2,2.1,2.2,6500
api,2.4,2.5,2.4,2.4,34900
aps,3.0,3.1,3.0,3.1,510500
asa,13.9,14.0,13.8,14.0,101300
asm,8.0,8.2,7.9,8.0,405820
asp,4.7,4.8,4.5,4.7,114020
bbs,6.6,7.0,6.6,7.0,11800
bcc,3.8,3.9,3.7,3.8,36700
bce,7.9,7.9,7.8,7.9,55440
bci,14.9,14.9,13.7,14.6,1110
bhs,15.2,15.2,14.9,15.0,11900
bic,6.5,6.7,6.5,6.6,67320
bmc,43.2,44.4,43.2,43.5,72940
bmi,7.5,7.6,7.4,7.6,10780
bmp,40.5,41.4,40.5,40.7,23650
bpc,7.7,7.7,7.7,7.7,10300
bsc,8.8,8.8,8.8,8.8,100
bsi,3.6,3.7,3.6,3.7,18920
btp,5.9,6.2,5.9,6.0,215150
bts,3.2,3.2,3.2,3.2,200
btt,21.3,21.3,21.2,21.3,300
bvh,28.5,28.6,28.2,28.3,247370
bvs,9.6,9.8,9.5,9.6,774600
bxh,5.2,5.2,5.2,5.2,0
c32,12.5,13.0,12.5,12.5,250
c47,12.3,12.3,12.3,12.3,1000
can,23.1,23.1,23.1,23.1,0
cap,25.0,25.0,25.0,25.0,100
cci,8.6,8.6,8.3,8.3,40
ccl,3.5,3.6,3.5,3.6,63680
ccm,10.7,10.7,10.7,10.7,0
cdc,5.0,5.2,4.9,5.2,3280
chp,6.1,6.1,6.1,6.1,500
cig,2.5,2.5,2.5,2.5,1960
cii,24.4,24.7,24.0,24.4,785990
clc,14.6,14.6,14.5,14.5,1310
clg,4.5,4.6,4.4,4.5,66260
clw,10.6,10.6,10.6,10.6,0
cmc,3.7,3.7,3.4,3.4,2500
cmg,4.0,4.0,4.0,4.0,3120
cmi,5.7,6.0,5.7,5.9,283600
cms,9.7,9.7,9.7,9.7,2600
cmt,5.1,5.1,4.9,4.9,1000
cmx,3.2,3.4,3.2,3.4,4420
cng,23.2,24.0,23.2,23.9,43950
cpc,12.0,12.0,11.9,11.9,1800
csc,8.5,8.5,8.5,8.5,700
csm,21.0,21.9,21.0,21.7,416610
cta,3.9,4.1,3.9,3.9,5900
ctd,29.8,29.8,29.8,29.8,0
ctg,19.0,19.3,18.9,19.0,243500
cti,6.2,6.2,6.2,6.2,20
cts,6.3,6.5,6.3,6.5,82500
cvn,6.0,6.1,5.7,5.8,84700
cvt,8.2,8.2,8.1,8.1,1100
cx8,3.4,3.4,3.4,3.4,0
d2d,17.5,17.5,17.5,17.5,10
dad,8.3,8.5,8.1,8.5,17600
dag,9.9,10.0,9.8,9.8,5750
dbc,21.0,21.0,20.5,21.0,22800
dbt,17.0,17.5,17.0,17.5,300
dc2,5.7,5.7,5.7,5.7,100
dc4,6.0,6.0,6.0,6.0,0
dcl,8.5,8.5,8.5,8.5,1010
dcs,3.2,3.2,3.1,3.1,585700
dha,9.0,9.2,9.0,9.2,310
dhc,6.3,6.3,6.3,6.3,500
dhg,66.0,66.0,65.5,66.0,8250
dhm,22.6,23.9,22.6,23.9,435520
dht,26.2,26.2,25.5,25.9,1900
dic,6.3,6.4,6.2,6.3,164810
dig,12.7,13.1,12.7,12.8,346790
dih,11.0,11.0,11.0,11.0,5800
dl1,8.2,8.2,8.2,8.2,0
dlg,3.5,3.5,3.4,3.5,840390
dmc,27.1,28.5,27.1,28.5,3170
dnc,9.7,9.7,9.7,9.7,0
dnm,13.2,13.4,12.7,13.3,3700
dnp,12.7,12.7,12.3,12.3,4900
dny,6.4,6.6,6.4,6.5,5200
dpc,12.1,12.1,12.1,12.1,0
dpm,33.9,34.4,33.8,34.1,148730
dpr,51.0,51.0,51.0,51.0,0
dqc,17.1,17.6,17.1,17.1,70210
drc,24.7,25.0,24.6,24.9,145000
drh,2.0,2.1,2.0,2.0,26280
drl,24.0,24.0,24.0,24.0,0
dsn,36.8,37.0,36.8,37.0,3460
dst,2.7,2.7,2.7,2.7,0
dta,3.4,3.4,3.3,3.3,330
dtl,12.6,12.6,12.6,12.6,0
